"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"2015168","Cozy 2BD APT close to subway","10365281","Jennifer","Brooklyn","Bedford-Stuyvesant","40.68631","-73.95575","Entire home/apt","190","2","237","2019-07-06","3.7","1","266"
"2015586","Wonderful bright Brooklyn apt","7127362","Lydia","Brooklyn","Clinton Hill","40.6841","-73.96691","Entire home/apt","130","5","9","2016-01-06","0.13","1","0"
"2016579","Cozy Private room in Brooklyn","8013034","Kenny And Christine","Brooklyn","Bushwick","40.69641","-73.90994","Private room","79","1","13","2018-12-01","0.49","2","315"
"2017397","☆ DESIGN Spacious ☆ 1 BR Sleeps 4 Brooklyn Museum","2496464","Monica","Brooklyn","Crown Heights","40.66687","-73.95619","Entire home/apt","150","5","68","2019-07-01","1.07","1","202"
"2019755","Front Studio in Loft Apartment - Steiner Studios","10383481","Bradley","Brooklyn","Clinton Hill","40.69594","-73.96715","Entire home/apt","100","2","100","2019-07-03","1.49","1","280"
"2019927","Beautiful Furnished 1 Bedroom apt; Wash Hts","10384087","Todd","Manhattan","Inwood","40.86317","-73.92873","Entire home/apt","115","1","78","2019-06-21","1.81","1","93"
"2020881","2 BR apt in East Village w private patio","10387304","Michael","Manhattan","East Village","40.73003","-73.98576","Entire home/apt","300","2","17","2019-01-02","0.55","2","169"
"2021742","Cozy Apt in the heart of Manhattan!","10390993","Danny","Manhattan","Midtown","40.74873","-73.98827","Entire home/apt","159","7","0","","0","1","0"
"2022920","UES","8214568","Allison","Manhattan","Upper East Side","40.78081","-73.95045","Entire home/apt","250","1","0","","0","1","0"
"2022938","Sunny Duplex on Prospect Park","4419367","Paul","Brooklyn","Windsor Terrace","40.65391","-73.97401","Entire home/apt","200","4","20","2018-12-31","0.3","1","279"
"2022958","Elegant 1BR @ Columbus Circle","195168","Raees","Manhattan","Hell's Kitchen","40.76709","-73.98577","Entire home/apt","250","3","16","2016-10-15","0.24","1","0"
"2023357","Artistic n Funky 1BD by the Park!","10398270","Andrew And Katie","Manhattan","East Harlem","40.78605","-73.95087","Entire home/apt","120","6","4","2016-04-09","0.06","1","0"
"2023577","Charming bedroom on the Upper West","323517","Deda","Manhattan","Upper West Side","40.80034","-73.96638","Private room","105","1","31","2019-06-22","0.46","2","365"
"2024991","Beautiful king-size 1-bedroom with balcony","10362054","Mary","Queens","Astoria","40.7577","-73.91981","Entire home/apt","100","3","1","2018-01-01","0.05","1","0"
"2025779","Charming East Village One Bedroom","212572","Joyce","Manhattan","East Village","40.72977","-73.98713","Entire home/apt","175","4","0","","0","1","0"
"2026869","Sunny Village Studio: Long Stays","10411521","Matt","Manhattan","East Village","40.7282","-73.9834","Entire home/apt","120","5","0","","0","1","0"
"2028178","1BD Modern Contemporary in Williamsburg","10417106","Helene & Michael","Brooklyn","Williamsburg","40.71491","-73.94864","Private room","85","2","7","2018-05-31","0.11","1","207"
"2028291","Entire studio with backyard, Close to subway!!!","10243387","Mirlet","Queens","Astoria","40.7582","-73.92811","Entire home/apt","149","3","19","2019-07-07","0.56","2","291"
"2028432","Sunny Private Studio With Backyard Close 2 Subway!","10243387","Mirlet","Queens","Long Island City","40.75832","-73.92874","Private room","72","3","26","2019-03-14","0.41","2","307"
"2028625","SB 2014/Winter in NYC, PH, 860 sf!!","10419406","Scott","Manhattan","Harlem","40.82486","-73.93993","Entire home/apt","300","3","0","","0","1","0"
"2028677","1BR in HARLEM...SUNNY & SPACIOUS","9852787","Brooklyn","Manhattan","Harlem","40.81639","-73.94085","Entire home/apt","115","7","57","2019-05-25","0.89","1","125"
"2028925","Art Boutique 2BR Suite at JFK Airport","10162529","Jay","Queens","St. Albans","40.70039","-73.75233","Entire home/apt","325","3","82","2019-01-01","1.37","2","359"
"2030736","Room B","10384906","Susan","Brooklyn","Sunset Park","40.64532","-74.02063","Private room","32","1","111","2019-04-20","1.7","5","208"
"2031495","Big Private Sunny Room in UWS Duplex w/ Terrace","25100","Susana","Manhattan","Upper West Side","40.79675","-73.96916","Private room","100","3","11","2016-06-07","0.16","1","0"
"2033224","2-br Apartment in Manhattan","10437461","Igor","Manhattan","Harlem","40.81858","-73.9559","Entire home/apt","150","4","12","2018-01-01","0.2","1","0"
"2033846","Boutique Hip Hotel Feel, WiFi, NetFlix, Private","667627","Marvin","Manhattan","Harlem","40.81728","-73.94583","Entire home/apt","95","4","72","2019-05-19","1.1","1","11"
"2033866","East Village 2 Bed 2 Floor Luxury Apartment","7846216","Rafael","Manhattan","East Village","40.72635","-73.97595","Entire home/apt","290","1","114","2018-10-07","1.71","1","157"
"2036105","Private room  D","10384906","Susan","Brooklyn","Dyker Heights","40.6283","-74.01608","Private room","30","1","67","2019-01-22","0.99","5","150"
"2037508","Bed Stuy Apartment One Bedroom","10211848","Ben","Brooklyn","Bedford-Stuyvesant","40.6839","-73.94446","Entire home/apt","75","4","1","2014-01-03","0.01","1","0"
"2037632","Cute East Village 1 Bedroom Apt","1415489","Angelita","Manhattan","East Village","40.72782","-73.98095","Entire home/apt","140","5","25","2019-06-13","0.37","1","13"
"2038278","Bright and Open Astoria Apartment","10456845","Taylor","Queens","Astoria","40.76589","-73.92864","Entire home/apt","100","1","2","2015-12-30","0.03","2","0"
"2041143","Perfect for Visiting Family","10468616","Sara","Brooklyn","Park Slope","40.67559","-73.98362","Entire home/apt","125","3","1","2016-08-28","0.03","1","0"
"2042764","Architect's home in Park Slope","3707465","Sim","Brooklyn","South Slope","40.66719","-73.98361","Entire home/apt","250","4","11","2016-09-06","0.17","1","0"
"2043049","Bushwick Calabrese Abode","6447895","Stella","Brooklyn","Bushwick","40.68673","-73.91024","Private room","50","2","2","2019-04-15","0.5","1","35"
"2043329","Studio in Hell's Kitchen","10478532","Erin","Manhattan","Hell's Kitchen","40.76473","-73.98937","Entire home/apt","100","2","11","2015-05-27","0.16","1","0"
"2044392","The heart of Williamsburg 2 bedroom","620218","Sarah","Brooklyn","Williamsburg","40.71257","-73.96149","Entire home/apt","250","4","0","","0","1","0"
"2044873","Bushwick Artist Loft - Awesome Room","3886532","Tom & Lily","Brooklyn","Bushwick","40.70781","-73.92184","Private room","79","1","89","2019-04-24","1.39","3","310"
"2045097","Charming Lower East Side Studio!","4119331","Ryan","Manhattan","Lower East Side","40.71892","-73.98383","Entire home/apt","100","7","0","","0","1","0"
"2045727","Cozy Room in Family Home..BKLYN!!!","320284","Olabimpe","Brooklyn","Bedford-Stuyvesant","40.68671","-73.93346","Private room","52","2","203","2019-05-26","3.13","1","323"
"2046007","1 BR in LES. Heart of New York City","4274857","Helena","Manhattan","Lower East Side","40.72148","-73.98823","Private room","98","4","67","2019-07-02","1.09","3","102"
"2046225","Large, Sunny Brooklyn Apartment","10490291","Lauren","Brooklyn","Crown Heights","40.66539","-73.95651","Entire home/apt","120","2","3","2016-08-29","0.04","1","0"
"2048796","Sunnyside Gardens Oasis!","763439","Joel","Queens","Sunnyside","40.74817","-73.91886","Private room","50","1","1","2017-08-12","0.04","1","0"
"2049322","Private room in Brooklyn Loft","9446761","Paul","Brooklyn","Williamsburg","40.70371","-73.93344","Private room","45","7","0","","0","1","0"
"2050406","Bright, Huge 1Bdrm in Midtown","10406601","Amaryllis","Manhattan","Midtown","40.7552","-73.9724","Entire home/apt","250","1","0","","0","1","0"
"2051675","Nice modern room by Prospect Park!","4684532","Noel And Patricia","Brooklyn","Flatbush","40.65398","-73.96139","Private room","57","2","199","2019-06-29","2.98","1","265"
"2053940","Sunny top floor apartment in Clinton Hill","4965107","Nichola","Brooklyn","Fort Greene","40.69767","-73.97137","Entire home/apt","120","2","4","2019-01-02","0.06","1","42"
"2055050","Charming studio upper east side NYC","10525320","Candace","Manhattan","Upper East Side","40.77376","-73.95343","Entire home/apt","125","5","54","2019-06-01","0.9","2","274"
"2055303","South Harlem 1 Bedroom Apartment","10526058","Ashley & Nate","Manhattan","Harlem","40.80163","-73.95413","Entire home/apt","145","3","58","2017-01-01","0.97","1","0"
"2055467","Great Location on St. Marks Place","10526877","Steven","Manhattan","East Village","40.72852","-73.98705","Entire home/apt","150","1","0","","0","1","0"
"2055819","Garden Oasis, Williamsburg!","10528287","Mike","Brooklyn","Williamsburg","40.71589","-73.95534","Entire home/apt","164","1","200","2019-07-05","3.37","2","208"
"2056012","Rancho Deluxe, Williamsburg!","10528287","Mike","Brooklyn","Williamsburg","40.71542","-73.95652","Entire home/apt","210","1","215","2019-07-02","3.2","2","224"
"2056307","1 room in HUGE 2Bedroom/1.5 Bath","1584064","Adrienne","Manhattan","Harlem","40.80121","-73.95063","Private room","115","7","1","2015-09-27","0.02","2","0"
"2057403","Spacious Upper West side 2 bedroom apartment","10535116","Connie","Manhattan","Upper West Side","40.79053","-73.96956","Entire home/apt","199","5","8","2019-01-01","0.12","1","9"
"2057480","Spacious 2BR in the heart of Soho","6145679","Omar","Manhattan","SoHo","40.72577","-74.00279","Entire home/apt","272","5","4","2016-04-22","0.08","1","0"
"2057553","PRIVATE ROOM in Peacuful 2-Bedroom","10535719","Mike","Manhattan","East Harlem","40.79981","-73.94048","Private room","75","7","7","2018-10-15","0.12","3","328"
"2060275","NoHa Living","10545845","Evan","Manhattan","East Harlem","40.80797","-73.93686","Private room","179","1","1","2013-12-14","0.01","1","0"
"2060720","Charming Jr. 1 bedroom Midtown","9563358","Chun","Manhattan","Midtown","40.75184","-73.97199","Entire home/apt","106","7","3","2019-05-24","0.09","1","4"
"2061367","Room on Upper West Side, Manhattan","10550207","Brooke","Manhattan","Upper West Side","40.77895","-73.97837","Private room","100","2","0","","0","1","0"
"2061725","❤️ 2 Beds Option + Private Bath, Sunshine Bushwick","4601412","Mia","Brooklyn","Bushwick","40.6922","-73.92399","Private room","60","2","226","2019-06-30","3.42","2","164"
"2061811","Great NYC Location for beginning of JULY","10552208","Julia","Manhattan","Upper West Side","40.77928","-73.97966","Entire home/apt","120","7","3","2016-01-05","0.04","1","0"
"2062630","Large 1 bedroom apartment (shared)","6313448","Lexy","Bronx","Bronxdale","40.85667","-73.86543","Entire home/apt","80","1","1","2014-08-19","0.02","1","0"
"2065101","Sunny Room","7455886","Emily","Queens","Astoria","40.7672","-73.90795","Private room","35","7","0","","0","1","0"
"2065538","Sunny Place in Cool Hood","617671","Jason","Brooklyn","Crown Heights","40.67659","-73.95608","Entire home/apt","88","2","14","2018-07-13","0.21","1","16"
"2065985","Woodside Queens,  New York","9757249","Kenny","Queens","Sunnyside","40.74071","-73.9191","Private room","50","1","0","","0","1","0"
"2066165","Cozy room in NYC 5","5164854","Lilia","Manhattan","Harlem","40.82078","-73.93771","Private room","45","4","19","2019-04-10","0.31","8","42"
"2067166","Private Room in Upper East Side","10573163","Diana","Manhattan","Upper East Side","40.77127","-73.95033","Entire home/apt","75","3","2","2017-07-25","0.08","1","0"
"2067688","MIDTOWN MANHATTAN-WALKING DISTANCE TO EMPIRE STATE","10575680","David","Manhattan","Kips Bay","40.74221","-73.98121","Private room","79","2","2","2017-01-02","0.06","2","0"
"2069051","Your private space in Brooklyn","10581418","Frank","Brooklyn","Williamsburg","40.71524","-73.94299","Private room","45","1","17","2019-05-12","0.55","1","354"
"2069059","Cozy 2BR Brooklyn retreat w/Bckyard","10581580","Carolyn","Brooklyn","South Slope","40.66551","-73.98805","Private room","85","10","0","","0","1","0"
"2069359","New 1BR + 1BA with Private Entrance","347642","Jullien","Brooklyn","Bedford-Stuyvesant","40.67828","-73.92965","Private room","80","3","130","2019-06-10","2","3","220"
"2071265","GET COSY IN WILLIAMSBURG...","10590038","Rory","Brooklyn","Williamsburg","40.70491","-73.94268","Entire home/apt","110","3","3","2015-05-30","0.05","1","0"
"2071420","Classic Chelsea Brownstone 1 Bedroom","10590692","Wade","Manhattan","Chelsea","40.74374","-74.00044","Entire home/apt","199","2","177","2019-07-01","2.85","2","112"
"2071446","Inspiring spacious loft space","3608781","Katja","Brooklyn","Williamsburg","40.71955","-73.96049","Private room","94","2","129","2019-02-23","2.22","1","188"
"2071839","Room in a lovely 2br apartment - East Williamsburg","1939680","Silvia","Brooklyn","Williamsburg","40.70731","-73.94344","Private room","60","7","5","2018-08-05","0.14","1","3"
"2071873","Cozy Studio in Murray Hill","1394669","Lala","Manhattan","Murray Hill","40.75053","-73.97747","Entire home/apt","175","2","31","2019-05-26","0.46","1","33"
"2071941","Huge Sunny Family Friendly Loft in Greenpoint","1468317","Jessie","Brooklyn","Greenpoint","40.72323","-73.94915","Entire home/apt","200","5","0","","0","1","0"
"2074653","Cozy East Village Bedroom","1468247","Kris","Manhattan","East Village","40.73033","-73.98742","Private room","100","5","2","2016-10-22","0.06","1","0"
"2074985","Summer catsit in Brooklyn!","248739","Jeremy","Brooklyn","Crown Heights","40.66806","-73.95358","Entire home/apt","50","3","9","2016-11-18","0.13","1","0"
"2075377","Studio Apartment centrally located!","10607256","Lisa","Manhattan","Kips Bay","40.73899","-73.98153","Entire home/apt","175","3","0","","0","1","0"
"2075471","Big room in Greenpoint.","10607636","Brandon","Brooklyn","Greenpoint","40.73397","-73.95442","Private room","54","4","4","2014-05-20","0.06","1","0"
"2075526","1 BR Apt in Park Slope Brooklyn","8109174","Katie And Matt","Brooklyn","Park Slope","40.66952","-73.98285","Entire home/apt","130","4","8","2016-12-30","0.12","1","0"
"2075600","Delicious & Airy Apt in Landmark Brownstone","5089","Subhana","Brooklyn","Bedford-Stuyvesant","40.68637","-73.9417","Entire home/apt","151","2","43","2019-07-01","0.65","1","220"
"2076101","Cozy 1BR in Morningside Heights","10610482","Robyn","Manhattan","Morningside Heights","40.81233","-73.96101","Entire home/apt","80","1","1","2016-03-20","0.02","1","0"
"2078687","Lower East Side Haven on Ludlow St","10621196","Kate","Manhattan","Lower East Side","40.71715","-73.98936","Entire home/apt","110","8","5","2016-01-06","0.07","1","333"
"2079686","Sunny apt with Backyard","7624316","Rebecca","Brooklyn","Bushwick","40.7018","-73.91823","Entire home/apt","60","3","14","2017-02-20","0.21","1","0"
"2079765","Charming, sunny oasis","3389163","Nadine","Brooklyn","Bedford-Stuyvesant","40.68171","-73.92085","Entire home/apt","110","10","58","2019-06-03","0.92","1","282"
"2080709","Awesome Bedroom close to Manhattan!","4030621","Rob","Brooklyn","Greenpoint","40.73303","-73.95153","Private room","73","2","19","2016-01-05","0.28","1","0"
"2080861","Spacious 3BD/2BA - Parking Included","10630723","Nancy","Brooklyn","Bedford-Stuyvesant","40.69142","-73.93481","Entire home/apt","177","3","209","2019-06-26","3.11","2","237"
"2081394","Apartment-NYC-LES-Lower East Side","2707940","Adrien","Manhattan","Lower East Side","40.71864","-73.98496","Entire home/apt","190","1","2","2015-07-13","0.04","1","0"
"2081408","Cozy Sun Drenched Crown Heights Apt","318435","Rose","Brooklyn","Crown Heights","40.66646","-73.93605","Entire home/apt","105","5","1","2015-01-08","0.02","1","0"
"2082328","Comfy & Spacious Room next to the Subway/Metro","9947836","Jenny","Bronx","Longwood","40.82347","-73.89495","Private room","65","4","26","2019-05-28","0.85","2","7"
"2082670","East Williamsburg Room near L train","10638597","Reid","Brooklyn","Williamsburg","40.70674","-73.94365","Private room","35","1","2","2016-06-01","0.03","1","0"
"2083547","3 Bed/ 2 Bath Full Apt. BK Heights","4690301","Eric","Brooklyn","Brooklyn Heights","40.69134","-73.99334","Entire home/apt","185","2","10","2017-09-20","0.2","1","0"
"2083791","Live like a native","14751","Chris","Brooklyn","Bedford-Stuyvesant","40.68773","-73.9452","Private room","100","1","0","","0","1","220"
"2084817","Huge Bedroom at Downtown Manhattan","2657134","Luna","Manhattan","Lower East Side","40.71044","-73.98756","Private room","128","1","16","2018-02-28","0.75","1","0"
"2086647","LES Sun Drenched w/ Balcony","10653693","Christina","Manhattan","Chinatown","40.71651","-73.99053","Entire home/apt","169","3","2","2015-05-19","0.03","1","0"
